Real,Imaginary
-6.96203,0.14756
-6.96124,0.14739
-6.96046,0.14723
-6.95967,0.14706
-6.95888,0.14689
-6.95810,0.14672
-6.95731,0.14656
-6.95653,0.14639
-6.95575,0.14622
-6.95497,0.14606
-6.95418,0.14589
-6.95340,0.14572
-6.95262,0.14556
-6.95184,0.14539
-6.95106,0.14523
-6.95028,0.14506
-6.94950,0.14489
-6.94872,0.14473
-6.94795,0.14456
-6.94717,0.14440
-6.94639,0.14423
-6.94562,0.14407
-6.94484,0.14391
-6.94406,0.14374
-6.94329,0.14358
-6.94252,0.14341
-6.94174,0.14325
-6.94097,0.14309
-6.94020,0.14292
-6.93943,0.14276
-6.93865,0.14259
-6.93788,0.14243
-6.93711,0.14227
-6.93634,0.14211
-6.93557,0.14194
-6.93480,0.14178
-6.93404,0.14162
-6.93327,0.14146
-6.93250,0.14129
-6.93174,0.14113
-6.93097,0.14097
-6.93020,0.14081
-6.92944,0.14065
-6.92867,0.14049
-6.92791,0.14033
-6.92715,0.14016
-6.92638,0.14000
-6.92562,0.13984
-6.92486,0.13968
-6.92410,0.13952
-6.92334,0.13936
-6.92258,0.13920
-6.92182,0.13904
-6.92106,0.13888
-6.92030,0.13872
-6.91954,0.13856
-6.91878,0.13840
-6.91803,0.13825
-6.91727,0.13809
-6.91651,0.13793
-6.91576,0.13777
-6.91500,0.13761
-6.91425,0.13745
-6.91349,0.13729
-6.91274,0.13714
-6.91199,0.13698
-6.91124,0.13682
-6.91048,0.13666
-6.90973,0.13651
-6.90898,0.13635
-6.90823,0.13619
-6.90748,0.13604
-6.90673,0.13588
-6.90598,0.13572
-6.90523,0.13557
-6.90449,0.13541
-6.90374,0.13525
-6.90299,0.13510
-6.90225,0.13494
-6.90150,0.13479
-6.90075,0.13463
-6.90001,0.13447
-6.89927,0.13432
-6.89852,0.13416
-6.89778,0.13401
-6.89704,0.13385
-6.89629,0.13370
-6.89555,0.13354
-6.89481,0.13339
-6.89407,0.13324
-6.89333,0.13308
-6.89259,0.13293
-6.89185,0.13277
-6.89111,0.13262
-6.89037,0.13247
-6.88964,0.13231
-6.88890,0.13216
-6.88816,0.13201
-6.88743,0.13185
-6.88669,0.13170
-6.88596,0.13155
-6.88522,0.13140
-6.88449,0.13124
-6.88375,0.13109
-6.88302,0.13094
-6.88229,0.13079
-6.88156,0.13064
-6.88082,0.13049
-6.88009,0.13033
-6.87936,0.13018
-6.87863,0.13003
-6.87790,0.12988
-6.87717,0.12973
-6.87644,0.12958
-6.87572,0.12943
-6.87499,0.12928
-6.87426,0.12913
-6.87354,0.12898
-6.87281,0.12883
-6.87208,0.12868
-6.87136,0.12853
-6.87063,0.12838
-6.86991,0.12823
-6.86919,0.12808
-6.86846,0.12793
-6.86774,0.12778
-6.86702,0.12763
-6.86630,0.12748
-6.86558,0.12734
-6.86485,0.12719
-6.86413,0.12704
-6.86341,0.12689
-6.86270,0.12674
-6.86198,0.12660
-6.86126,0.12645
-6.86054,0.12630
-6.85982,0.12615
-6.85911,0.12601
-6.85839,0.12586
-6.85767,0.12571
-6.85696,0.12556
-6.85624,0.12542
-6.85553,0.12527
-6.85482,0.12513
-6.85410,0.12498
-6.85339,0.12483
-6.85268,0.12469
-6.85197,0.12454
-6.85125,0.12440
-6.85054,0.12425
-6.84983,0.12410
-6.84912,0.12396
-6.84841,0.12381
-6.84770,0.12367
-6.84700,0.12352
-6.84629,0.12338
-6.84558,0.12324
-6.84487,0.12309
-6.84417,0.12295
-6.84346,0.12280
-6.84275,0.12266
-6.84205,0.12251
-6.84134,0.12237
-6.84064,0.12223
-6.83994,0.12208
-6.83923,0.12194
-6.83853,0.12180
-6.83783,0.12165
-6.83713,0.12151
-6.83643,0.12137
-6.83572,0.12123
-6.83502,0.12108
-6.83432,0.12094
-6.83362,0.12080
-6.83293,0.12066
-6.83223,0.12052
-6.83153,0.12037
-6.83083,0.12023
-6.83013,0.12009
-6.82944,0.11995
-6.82874,0.11981
-6.82805,0.11967
-6.82735,0.11953
-6.82666,0.11938
-6.82596,0.11924
-6.82527,0.11910
-6.82458,0.11896
-6.82388,0.11882
-6.82319,0.11868
-6.82250,0.11854
-6.82181,0.11840
-6.82112,0.11826
-6.82043,0.11812
-6.81974,0.11798
-6.81905,0.11784
-6.81836,0.11771
-6.81767,0.11757
-6.81698,0.11743
-6.81629,0.11729
-6.81561,0.11715
-6.81492,0.11701
-6.81423,0.11687
-6.81355,0.11674
-6.81286,0.11660
-6.81218,0.11646
-6.81149,0.11632
-6.81081,0.11618
-6.81012,0.11605
-6.80944,0.11591
-6.80876,0.11577
-6.80808,0.11563
-6.80739,0.11550
-6.80671,0.11536
-6.80603,0.11522
-6.80535,0.11509
-6.80467,0.11495
-6.80399,0.11481
-6.80331,0.11468
-6.80264,0.11454
-6.80196,0.11441
-6.80128,0.11427
-6.80060,0.11413
-6.79993,0.11400
-6.79925,0.11386
-6.79858,0.11373
-6.79790,0.11359
-6.79723,0.11346
-6.79655,0.11332
-6.79588,0.11319
-6.79520,0.11305
-6.79453,0.11292
-6.79386,0.11278
-6.79319,0.11265
-6.79251,0.11252
-6.79184,0.11238
-6.79117,0.11225
-6.79050,0.11211
-6.78983,0.11198
-6.78916,0.11185
-6.78850,0.11171
-6.78783,0.11158
-6.78716,0.11145
-6.78649,0.11131
-6.78582,0.11118
-6.78516,0.11105
-6.78449,0.11092
-6.78383,0.11078
-6.78316,0.11065
-6.78250,0.11052
-6.78183,0.11039
-6.78117,0.11026
-6.78050,0.11012
-6.77984,0.10999
-6.77918,0.10986
-6.77852,0.10973
-6.77785,0.10960
-6.77719,0.10947
-6.77653,0.10934
-6.77587,0.10920
-6.77521,0.10907
-6.77455,0.10894
-6.77389,0.10881
-6.77324,0.10868
-6.77258,0.10855
-6.77192,0.10842
-6.77126,0.10829
-6.77061,0.10816
-6.76995,0.10803
-6.76929,0.10790
-6.76864,0.10777
-6.76798,0.10764
-6.76733,0.10751
-6.76667,0.10739
-6.76602,0.10726
-6.76537,0.10713
-6.76471,0.10700
-6.76406,0.10687
-6.76341,0.10674
-6.76276,0.10661
-6.76211,0.10648
-6.76146,0.10636
-6.76081,0.10623
-6.76016,0.10610
-6.75951,0.10597
-6.75886,0.10585
-6.75821,0.10572
-6.75756,0.10559
-6.75691,0.10546
-6.75627,0.10534
-6.75562,0.10521
-6.75497,0.10508
-6.75433,0.10496
-6.75368,0.10483
-6.75304,0.10470
-6.75239,0.10458
-6.75175,0.10445
-6.75111,0.10432
-6.75046,0.10420
-6.74982,0.10407
-6.74918,0.10395
-6.74854,0.10382
-6.74789,0.10369
-6.74725,0.10357
-6.74661,0.10344
-6.74597,0.10332
-6.74533,0.10319
-6.74469,0.10307
-6.74405,0.10294
-6.74342,0.10282
-6.74278,0.10270
-6.74214,0.10257
-6.74150,0.10245
-6.74087,0.10232
-6.74023,0.10220
-6.73959,0.10207
-6.73896,0.10195
-6.73832,0.10183
-6.73769,0.10170
-6.73705,0.10158
-6.73642,0.10146
-6.73579,0.10133
-6.73515,0.10121
-6.73452,0.10109
-6.73389,0.10096
-6.73326,0.10084
-6.73263,0.10072
-6.73200,0.10060
-6.73137,0.10047
-6.73074,0.10035
-6.73011,0.10023
-6.72948,0.10011
-6.72885,0.09999
-6.72822,0.09986
-6.72759,0.09974
-6.72696,0.09962
-6.72634,0.09950
-6.72571,0.09938
-6.72509,0.09926
-6.72446,0.09914
-6.72383,0.09902
-6.72321,0.09889
-6.72258,0.09877
-6.72196,0.09865
-6.72134,0.09853
-6.72071,0.09841
-6.72009,0.09829
-6.71947,0.09817
-6.71885,0.09805
-6.71822,0.09793
-6.71760,0.09781
-6.71698,0.09769
-6.71636,0.09757
-6.71574,0.09745
-6.71512,0.09733
-6.71450,0.09722
-6.71389,0.09710
-6.71327,0.09698
-6.71265,0.09686
-6.71203,0.09674
-6.71141,0.09662
-6.71080,0.09650
-6.71018,0.09638
-6.70957,0.09627
-6.70895,0.09615
-6.70834,0.09603
-6.70772,0.09591
-6.70711,0.09580
-6.70649,0.09568
-6.70588,0.09556
-6.70527,0.09544
-6.70465,0.09533
-6.70404,0.09521
-6.70343,0.09509
-6.70282,0.09497
-6.70221,0.09486
-6.70160,0.09474
-6.70099,0.09462
-6.70038,0.09451
-6.69977,0.09439
-6.69916,0.09427
-6.69855,0.09416
-6.69794,0.09404
-6.69734,0.09393
-6.69673,0.09381
-6.69612,0.09370
-6.69552,0.09358
-6.69491,0.09346
-6.69431,0.09335
-6.69370,0.09323
-6.69310,0.09312
-6.69249,0.09300
-6.69189,0.09289
-6.69128,0.09277
-6.69068,0.09266
-6.69008,0.09254
-6.68948,0.09243
-6.68887,0.09232
-6.68827,0.09220
-6.68767,0.09209
-6.68707,0.09197
-6.68647,0.09186
-6.68587,0.09175
-6.68527,0.09163
-6.68467,0.09152
-6.68407,0.09141
-6.68347,0.09129
-6.68288,0.09118
-6.68228,0.09107
-6.68168,0.09095
-6.68108,0.09084
-6.68049,0.09073
-6.67989,0.09061
-6.67930,0.09050
-6.67870,0.09039
-6.67811,0.09028
-6.67751,0.09017
-6.67692,0.09005
-6.67633,0.08994
-6.67573,0.08983
-6.67514,0.08972
-6.67455,0.08961
-6.67395,0.08949
-6.67336,0.08938
-6.67277,0.08927
-6.67218,0.08916
-6.67159,0.08905
-6.67100,0.08894
-6.67041,0.08883
-6.66982,0.08872
-6.66923,0.08861
-6.66864,0.08850
-6.66806,0.08839
-6.66747,0.08828
-6.66688,0.08817
-6.66630,0.08806
-6.66571,0.08795
-6.66512,0.08784
-6.66454,0.08773
-6.66395,0.08762
-6.66337,0.08751
-6.66278,0.08740
-6.66220,0.08729
-6.66161,0.08718
-6.66103,0.08707
-6.66045,0.08696
-6.65987,0.08685
-6.65928,0.08674
-6.65870,0.08663
-6.65812,0.08653
-6.65754,0.08642
-6.65696,0.08631
-6.65638,0.08620
-6.65580,0.08609
-6.65522,0.08598
-6.65464,0.08588
-6.65406,0.08577
-6.65348,0.08566
-6.65291,0.08555
-6.65233,0.08545
-6.65175,0.08534
-6.65117,0.08523
-6.65060,0.08512
-6.65002,0.08502
-6.64945,0.08491
-6.64887,0.08480
-6.64830,0.08470
-6.64772,0.08459
-6.64715,0.08448
-6.64657,0.08438
-6.64600,0.08427
-6.64543,0.08416
-6.64485,0.08406
-6.64428,0.08395
-6.64371,0.08385
-6.64314,0.08374
-6.64257,0.08363
-6.64200,0.08353
-6.64143,0.08342
-6.64086,0.08332
-6.64029,0.08321
-6.63972,0.08311
-6.63915,0.08300
-6.63858,0.08290
-6.63801,0.08279
-6.63745,0.08269
-6.63688,0.08258
-6.63631,0.08248
-6.63575,0.08238
-6.63518,0.08227
-6.63461,0.08217
-6.63405,0.08206
-6.63348,0.08196
-6.63292,0.08185
-6.63235,0.08175
-6.63179,0.08165
-6.63123,0.08154
-6.63066,0.08144
-6.63010,0.08134
-6.62954,0.08123
-6.62898,0.08113
-6.62842,0.08103
-6.62785,0.08092
-6.62729,0.08082
-6.62673,0.08072
-6.62617,0.08062
-6.62561,0.08051
-6.62505,0.08041
-6.62450,0.08031
-6.62394,0.08021
-6.62338,0.08010
-6.62282,0.08000
-6.62226,0.07990
-6.62171,0.07980
-6.62115,0.07970
-6.62059,0.07960
-6.62004,0.07949
-6.61948,0.07939
-6.61893,0.07929
-6.61837,0.07919
-6.61782,0.07909
-6.61726,0.07899
-6.61671,0.07889
-6.61616,0.07879
-6.61560,0.07869
-6.61505,0.07858
-6.61450,0.07848
-6.61395,0.07838
-6.61339,0.07828
-6.61284,0.07818
-6.61229,0.07808
-6.61174,0.07798
-6.61119,0.07788
-6.61064,0.07778
-6.61009,0.07768
-6.60954,0.07758
-6.60899,0.07748
-6.60845,0.07738
-6.60790,0.07729
-6.60735,0.07719
-6.60680,0.07709
-6.60626,0.07699
-6.60571,0.07689
-6.60516,0.07679
-6.60462,0.07669
-6.60407,0.07659
-6.60353,0.07649
-6.60298,0.07640
-6.60244,0.07630
-6.60189,0.07620
-6.60135,0.07610
-6.60081,0.07600
-6.60027,0.07591
-6.59972,0.07581
-6.59918,0.07571
-6.59864,0.07561
-6.59810,0.07552
-6.59756,0.07542
-6.59702,0.07532
-6.59648,0.07522
-6.59594,0.07513
-6.59540,0.07503
-6.59486,0.07493
-6.59432,0.07484
-6.59378,0.07474
-6.59324,0.07464
-6.59270,0.07455
-6.59217,0.07445
-6.59163,0.07435
-6.59109,0.07426
-6.59056,0.07416
-6.59002,0.07406
-6.58948,0.07397
-6.58895,0.07387
-6.58841,0.07378
-6.58788,0.07368
-6.58734,0.07359
-6.58681,0.07349
-6.58628,0.07339
-6.58574,0.07330
-6.58521,0.07320
-6.58468,0.07311
-6.58415,0.07301
-6.58362,0.07292
-6.58308,0.07282
-6.58255,0.07273
-6.58202,0.07264
-6.58149,0.07254
-6.58096,0.07245
-6.58043,0.07235
-6.57990,0.07226
-6.57937,0.07216
-6.57885,0.07207
-6.57832,0.07198
-6.57779,0.07188
-6.57726,0.07179
-6.57673,0.07169
-6.57621,0.07160
-6.57568,0.07151
-6.57515,0.07141
-6.57463,0.07132
-6.57410,0.07123
-6.57358,0.07113
-6.57305,0.07104
-6.57253,0.07095
-6.57201,0.07086
-6.57148,0.07076
-6.57096,0.07067
-6.57044,0.07058
-6.56991,0.07049
-6.56939,0.07039
-6.56887,0.07030
-6.56835,0.07021
-6.56783,0.07012
-6.56730,0.07003
-6.56678,0.06993
-6.56626,0.06984
-6.56574,0.06975
-6.56522,0.06966
-6.56471,0.06957
-6.56419,0.06948
-6.56367,0.06938
-6.56315,0.06929
-6.56263,0.06920
-6.56211,0.06911
-6.56160,0.06902
-6.56108,0.06893
-6.56056,0.06884
-6.56005,0.06875
-6.55953,0.06866
-6.55902,0.06857
-6.55850,0.06848
-6.55799,0.06839
-6.55747,0.06830
-6.55696,0.06821
-6.55645,0.06812
-6.55593,0.06803
-6.55542,0.06794
-6.55491,0.06785
-6.55439,0.06776
-6.55388,0.06767
-6.55337,0.06758
-6.55286,0.06749
-6.55235,0.06740
-6.55184,0.06731
-6.55133,0.06722
-6.55082,0.06713
-6.55031,0.06704
-6.54980,0.06696
-6.54929,0.06687
-6.54878,0.06678
-6.54827,0.06669
-6.54777,0.06660
-6.54726,0.06651
-6.54675,0.06642
-6.54624,0.06634
-6.54574,0.06625
-6.54523,0.06616
-6.54473,0.06607
-6.54422,0.06598
-6.54371,0.06590
-6.54321,0.06581
-6.54271,0.06572
-6.54220,0.06563
-6.54170,0.06555
-6.54119,0.06546
-6.54069,0.06537
-6.54019,0.06529
-6.53968,0.06520
-6.53918,0.06511
-6.53868,0.06502
-6.53818,0.06494
-6.53768,0.06485
-6.53718,0.06476
-6.53668,0.06468
-6.53618,0.06459
-6.53568,0.06451
-6.53518,0.06442
-6.53468,0.06433
-6.53418,0.06425
-6.53368,0.06416
-6.53318,0.06408
-6.53268,0.06399
-6.53219,0.06390
-6.53169,0.06382
-6.53119,0.06373
-6.53070,0.06365
-6.53020,0.06356
-6.52970,0.06348
-6.52921,0.06339
-6.52871,0.06331
-6.52822,0.06322
-6.52772,0.06314
-6.52723,0.06305
-6.52674,0.06297
-6.52624,0.06288
-6.52575,0.06280
-6.52526,0.06271
-6.52476,0.06263
-6.52427,0.06255
-6.52378,0.06246
-6.52329,0.06238
-6.52280,0.06229
-6.52231,0.06221
-6.52182,0.06213
-6.52133,0.06204
-6.52084,0.06196
-6.52035,0.06188
-6.51986,0.06179
-6.51937,0.06171
-6.51888,0.06163
-6.51839,0.06154
-6.51790,0.06146
-6.51742,0.06138
-6.51693,0.06129
-6.51644,0.06121
-6.51595,0.06113
-6.51547,0.06104
-6.51498,0.06096
-6.51450,0.06088
-6.51401,0.06080
-6.51353,0.06071
-6.51304,0.06063
-6.51256,0.06055
-6.51207,0.06047
-6.51159,0.06039
-6.51111,0.06030
-6.51062,0.06022
-6.51014,0.06014
-6.50966,0.06006
-6.50917,0.05998
-6.50869,0.05990
-6.50821,0.05981
-6.50773,0.05973
-6.50725,0.05965
-6.50677,0.05957
-6.50629,0.05949
-6.50581,0.05941
-6.50533,0.05933
-6.50485,0.05925
-6.50437,0.05917
-6.50389,0.05909
-6.50341,0.05901
-6.50294,0.05893
-6.50246,0.05884
-6.50198,0.05876
-6.50150,0.05868
-6.50103,0.05860
-6.50055,0.05852
-6.50007,0.05844
-6.49960,0.05836
-6.49912,0.05828
-6.49865,0.05820
-6.49817,0.05813
-6.49770,0.05805
-6.49722,0.05797
-6.49675,0.05789
-6.49628,0.05781
-6.49580,0.05773
-6.49533,0.05765
-6.49486,0.05757
-6.49439,0.05749
-6.49391,0.05741
-6.49344,0.05733
-6.49297,0.05725
-6.49250,0.05718
-6.49203,0.05710
-6.49156,0.05702
-6.49109,0.05694
-6.49062,0.05686
-6.49015,0.05678
-6.48968,0.05671
-6.48921,0.05663
-6.48874,0.05655
-6.48828,0.05647
-6.48781,0.05639
-6.48734,0.05632
-6.48687,0.05624
-6.48641,0.05616
-6.48594,0.05608
-6.48547,0.05601
-6.48501,0.05593
-6.48454,0.05585
-6.48408,0.05577
-6.48361,0.05570
-6.48315,0.05562
-6.48268,0.05554
-6.48222,0.05547
-6.48175,0.05539
-6.48129,0.05531
-6.48083,0.05524
-6.48036,0.05516
-6.47990,0.05508
-6.47944,0.05501
-6.47898,0.05493
-6.47852,0.05486
-6.47805,0.05478
-6.47759,0.05470
-6.47713,0.05463
-6.47667,0.05455
-6.47621,0.05448
-6.47575,0.05440
-6.47529,0.05432
-6.47483,0.05425
-6.47437,0.05417
-6.47392,0.05410
-6.47346,0.05402
-6.47300,0.05395
-6.47254,0.05387
-6.47208,0.05380
-6.47163,0.05372
-6.47117,0.05365
-6.47071,0.05357
-6.47026,0.05350
-6.46980,0.05342
-6.46935,0.05335
-6.46889,0.05327
-6.46844,0.05320
-6.46798,0.05312
-6.46753,0.05305
-6.46707,0.05298
-6.46662,0.05290
-6.46617,0.05283
-6.46571,0.05275
-6.46526,0.05268
-6.46481,0.05261
-6.46436,0.05253
-6.46390,0.05246
-6.46345,0.05239
-6.46300,0.05231
-6.46255,0.05224
-6.46210,0.05217
-6.46165,0.05209
-6.46120,0.05202
-6.46075,0.05195
-6.46030,0.05187
-6.45985,0.05180
-6.45940,0.05173
-6.45895,0.05165
-6.45851,0.05158
-6.45806,0.05151
-6.45761,0.05144
-6.45716,0.05136
-6.45672,0.05129
-6.45627,0.05122
-6.45582,0.05115
-6.45538,0.05107
-6.45493,0.05100
-6.45448,0.05093
-6.45404,0.05086
-6.45359,0.05079
-6.45315,0.05072
-6.45271,0.05064
-6.45226,0.05057
-6.45182,0.05050
-6.45137,0.05043
-6.45093,0.05036
-6.45049,0.05029
-6.45005,0.05021
-6.44960,0.05014
-6.44916,0.05007
-6.44872,0.05000
-6.44828,0.04993
-6.44784,0.04986
-6.44740,0.04979
-6.44696,0.04972
-6.44652,0.04965
-6.44608,0.04958
-6.44564,0.04951
-6.44520,0.04944
-6.44476,0.04937
-6.44432,0.04930
-6.44388,0.04923
-6.44344,0.04916
-6.44300,0.04909
-6.44257,0.04902
-6.44213,0.04895
-6.44169,0.04888
-6.44126,0.04881
-6.44082,0.04874
-6.44038,0.04867
-6.43995,0.04860
-6.43951,0.04853
-6.43908,0.04846
-6.43864,0.04839
-6.43821,0.04832
-6.43777,0.04825
-6.43734,0.04818
-6.43691,0.04811
-6.43647,0.04804
-6.43604,0.04798
-6.43561,0.04791
-6.43517,0.04784
-6.43474,0.04777
-6.43431,0.04770
-6.43388,0.04763
-6.43345,0.04756
-6.43302,0.04750
-6.43259,0.04743
-6.43215,0.04736
-6.43172,0.04729
-6.43129,0.04722
-6.43086,0.04715
-6.43044,0.04709
-6.43001,0.04702
-6.42958,0.04695
-6.42915,0.04688
-6.42872,0.04682
-6.42829,0.04675
-6.42787,0.04668
-6.42744,0.04661
-6.42701,0.04655
-6.42658,0.04648
-6.42616,0.04641
-6.42573,0.04635
-6.42531,0.04628
-6.42488,0.04621
-6.42445,0.04614
-6.42403,0.04608
-6.42361,0.04601
-6.42318,0.04594
-6.42276,0.04588
-6.42233,0.04581
-6.42191,0.04574
-6.42149,0.04568
-6.42106,0.04561
-6.42064,0.04555
-6.42022,0.04548
-6.41980,0.04541
-6.41937,0.04535
-6.41895,0.04528
-6.41853,0.04522
-6.41811,0.04515
-6.41769,0.04508
-6.41727,0.04502
-6.41685,0.04495
-6.41643,0.04489
-6.41601,0.04482
-6.41559,0.04476
-6.41517,0.04469
-6.41475,0.04463
-6.41433,0.04456
-6.41392,0.04450
-6.41350,0.04443
-6.41308,0.04437
-6.41266,0.04430
-6.41225,0.04424
-6.41183,0.04417
-6.41141,0.04411
-6.41100,0.04404
-6.41058,0.04398
-6.41016,0.04391
-6.40975,0.04385
-6.40933,0.04379
-6.40892,0.04372
-6.40850,0.04366
-6.40809,0.04359
-6.40768,0.04353
-6.40726,0.04347
-6.40685,0.04340
-6.40644,0.04334
-6.40602,0.04327
-6.40561,0.04321
-6.40520,0.04315
-6.40479,0.04308
-6.40438,0.04302
-6.40396,0.04296
-6.40355,0.04289
-6.40314,0.04283
-6.40273,0.04277
-6.40232,0.04270
-6.40191,0.04264
-6.40150,0.04258
-6.40109,0.04252
-6.40068,0.04245
-6.40027,0.04239
-6.39986,0.04233
-6.39946,0.04226
-6.39905,0.04220
-6.39864,0.04214
-6.39823,0.04208
-6.39783,0.04201
-6.39742,0.04195
-6.39701,0.04189
-6.39661,0.04183
-6.39620,0.04177
-6.39579,0.04170
-6.39539,0.04164
-6.39498,0.04158
-6.39458,0.04152
-6.39417,0.04146
-6.39377,0.04140
-6.39336,0.04133
-6.39296,0.04127
-6.39256,0.04121
-6.39215,0.04115
-6.39175,0.04109
-6.39135,0.04103
-6.39094,0.04097
-6.39054,0.04091
-6.39014,0.04084
-6.38974,0.04078
-6.38934,0.04072
-6.38894,0.04066
-6.38854,0.04060
-6.38813,0.04054
-6.38773,0.04048
-6.38733,0.04042
-6.38693,0.04036
-6.38653,0.04030
-6.38614,0.04024
-6.38574,0.04018
-6.38534,0.04012
-6.38494,0.04006
-6.38454,0.04000
-6.38414,0.03994
-6.38375,0.03988
-6.38335,0.03982
-6.38295,0.03976
-6.38255,0.03970
-6.38216,0.03964
-6.38176,0.03958
-6.38137,0.03952
-6.38097,0.03946
-6.38057,0.03940
-6.38018,0.03934
-6.37978,0.03928
-6.37939,0.03922
-6.37899,0.03916
-6.37860,0.03910
-6.37821,0.03904
-6.37781,0.03899
-6.37742,0.03893
-6.37703,0.03887
-6.37663,0.03881
-6.37624,0.03875
-6.37585,0.03869
-6.37546,0.03863
-6.37507,0.03858
-6.37467,0.03852
-6.37428,0.03846
-6.37389,0.03840
-6.37350,0.03834
-6.37311,0.03828
-6.37272,0.03823
-6.37233,0.03817
-6.37194,0.03811
-6.37155,0.03805
-6.37116,0.03799
-6.37077,0.03794
-6.37039,0.03788
-6.37000,0.03782
-6.36961,0.03776
-6.36922,0.03771
-6.36883,0.03765
-6.36845,0.03759
-6.36806,0.03753
-6.36767,0.03748
-6.36729,0.03742
-6.36690,0.03736
-6.36652,0.03731
-6.36613,0.03725
-6.36574,0.03719
-6.36536,0.03713
-6.36497,0.03708
-6.36459,0.03702
-6.36421,0.03696
-6.36382,0.03691
-6.36344,0.03685
-6.36306,0.03679
-6.36267,0.03674
-6.36229,0.03668
-6.36191,0.03663
-6.36152,0.03657
-6.36114,0.03651
-6.36076,0.03646
-6.36038,0.03640
-6.36000,0.03635
-6.35962,0.03629
-6.35923,0.03623
-6.35885,0.03618
-6.35847,0.03612
-6.35809,0.03607
-6.35771,0.03601
-6.35733,0.03596
-6.35696,0.03590
-6.35658,0.03584
-6.35620,0.03579
-6.35582,0.03573
-6.35544,0.03568
-6.35506,0.03562
-6.35469,0.03557
-6.35431,0.03551
-6.35393,0.03546
-6.35355,0.03540
-6.35318,0.03535
-6.35280,0.03529
-6.35242,0.03524
-6.35205,0.03519
-6.35167,0.03513
-6.35130,0.03508
-6.35092,0.03502
-6.35055,0.03497
-6.35017,0.03491
-6.34980,0.03486
-6.34943,0.03480
-6.34905,0.03475
-6.34868,0.03470
-6.34830,0.03464
-6.34793,0.03459
-6.34756,0.03453
-6.34719,0.03448
-6.34681,0.03443
-6.34644,0.03437
-6.34607,0.03432
-6.34570,0.03427
-6.34533,0.03421
-6.34496,0.03416
-6.34459,0.03411
-6.34422,0.03405
-6.34385,0.03400
-6.34348,0.03395
-6.34311,0.03389
-6.34274,0.03384
-6.34237,0.03379
-6.34200,0.03373
-6.34163,0.03368
-6.34126,0.03363
-6.34089,0.03358
-6.34053,0.03352
-6.34016,0.03347
-6.33979,0.03342
-6.33942,0.03336
-6.33906,0.03331
-6.33869,0.03326
-6.33832,0.03321
-6.33796,0.03316
-6.33759,0.03310
-6.33723,0.03305
-6.33686,0.03300
-6.33650,0.03295
-6.33613,0.03289
-6.33577,0.03284
-6.33540,0.03279
-6.33504,0.03274
-6.33467,0.03269
-6.33431,0.03264
-6.33395,0.03258
-6.33358,0.03253
-6.33322,0.03248
-6.33286,0.03243
-6.33250,0.03238
-6.33213,0.03233
-6.33177,0.03228
-6.33141,0.03222
-6.33105,0.03217
-6.33069,0.03212
-6.33033,0.03207
-6.32997,0.03202
-6.32961,0.03197
-6.32925,0.03192
-6.32889,0.03187
-6.32853,0.03182
-6.32817,0.03177
-6.32781,0.03172
-6.32745,0.03166
-6.32709,0.03161
-6.32673,0.03156
-6.32638,0.03151
-6.32602,0.03146
-6.32566,0.03141
-6.32530,0.03136
-6.32495,0.03131
-6.32459,0.03126
-6.32423,0.03121
-6.32388,0.03116
-6.32352,0.03111
-6.32317,0.03106
-6.32281,0.03101
-6.32245,0.03096
-6.32210,0.03091
-6.32174,0.03086
-6.32139,0.03081
-6.32104,0.03076
-6.32068,0.03072
-6.32033,0.03067
-6.31997,0.03062
-6.31962,0.03057
-6.31927,0.03052
-6.31892,0.03047
-6.31856,0.03042
-6.31821,0.03037
-6.31786,0.03032
-6.31751,0.03027
-6.31716,0.03022
-6.31680,0.03018
-6.31645,0.03013
-6.31610,0.03008
-6.31575,0.03003
-6.31540,0.02998
-6.31505,0.02993
-6.31470,0.02988
-6.31435,0.02984
-6.31400,0.02979
-6.31365,0.02974
-6.31330,0.02969
-6.31296,0.02964
-6.31261,0.02959
-6.31226,0.02955
-6.31191,0.02950
-6.31156,0.02945
-6.31122,0.02940
-6.31087,0.02935
-6.31052,0.02931
-6.31018,0.02926
-6.30983,0.02921
-6.30948,0.02916
-6.30914,0.02912
-6.30879,0.02907
-6.30845,0.02902
-6.30810,0.02897
-6.30776,0.02893
-6.30741,0.02888
-6.30707,0.02883
-6.30672,0.02879
-6.30638,0.02874
-6.30604,0.02869
-6.30569,0.02864
-6.30535,0.02860
-6.30501,0.02855
